setTime,star,content,ckip_result,seg_result
7 個月前,5,"這個地名定義不明是內洞國家森林遊樂區還是樂水橋樂水橋是內洞國家森林遊樂區裡的一個景點而已

先說樂水橋這是內洞遊樂區裡的一個景點位於從入口處沿著觀瀑步道走到底觀瀑步道長度一公里全部是很好走的平坡或緩坡輪椅可行觀瀑步道走到底就是樂水橋過橋有一個廣場在廣場或橋上可以觀看內洞瀑布但距離較遠要近觀內洞瀑布就要在樂水橋旁的登山路上森林浴步道上面還有兩個離開內洞瀑布更加近的觀瀑台如果不想多走山路(森林浴步道與賞景步道)就在最高的觀瀑台回轉到樂水橋再觀瀑步道回去出入口

內洞有三條步道形成O形圈如果逆時針走入園後伴著南勢溪的是觀瀑步道長一公里途徑可以隔著南勢溪觀看烏紗溪瀑布途經桂山發電廠可惜水壩不能上去三條步道中唯有觀瀑步道輕鬆好走另兩條步道是森林浴步道賞景步道就都是山路了森林浴步道號稱1.7公里其實上登後1.1公里就與賞景步道相接再延後的森林浴步道600公尺接內洞林道內洞林道非內洞國家森林遊樂區管轄範圍林道很多路段有崩塌有個youtuber走過非常艱險不建議走林道這600公尺走到林道要回頭所以一般就放棄森林浴步道後段600公尺接著走賞景步道下山賞景步道長度1.5公里基本上如果逆時針走三條步道的話觀瀑步道1公里是輕鬆平坡路森林浴步道1.1公里是升程賞景步道1.5公里是降程從賞景步道下山就離開出入口不遠了整個O形圈步道全長約4公里賞景步道下山是接觀瀑步道下山後對面是個大涼亭可以在此觀南勢溪美景休憩後就可以出園去信賢步道看一路數不清的瀑布群了
以上",['地名(Na) 定義(VC) 不明(VH) 內洞(Nc) 國家(Na) 森林(Na) 遊樂區(Nc) 樂水橋(Nc) 樂水橋(Nc) 內洞(Nc) 國家(Na) 森林(Na) 遊樂區(Nc) 景點(Na) 樂水橋(Nc) 內洞(Nc) 遊樂區(Nc) 景點(Na) 位於(VCL) 入口處(Nc) 觀瀑(VC) 步道(Na) 走到(VCL) 觀瀑(VC) 步道(Na) 長度(Na) 公里(Nf) 全部(Neqa) 平坡(Na) 緩坡(VH) 輪椅(Na) 可行(VH) 觀瀑(VA) 步道(Na) 走到(VCL) 樂水橋(Nc) 廣場(Nc) 廣場(Nc) 觀看(VC) 內洞(Nc) 瀑布(Na) 觀內洞(VC) 瀑布(Na) 樂水橋(Nc) 登山路(VA) 森林(Na) 浴步道(VA) 上面(Ncd) 離開(VC) 內洞(Ncd) 瀑布(Na) 觀瀑台(Nc) 山路(Na) 森林浴(Na) 步道(Na) 賞景(VC) 步道(Na) 觀瀑台(VC) 回轉到(VA) 樂水橋(Nc) 觀瀑(VC) 步道(Na) 回去(VA) 出入口(Nc) 內洞(Nc) 步道(Na) 形成(VG) 逆時針(Na) 走入(VCL) 伴著(VF) 南勢溪(Nc) 觀瀑(VC) 步道(Na) 公里(Nf) 途徑(Na) 南勢溪(Nc) 觀看(VC) 烏紗溪(Nc) 瀑布(Na) 途經(Na) 桂山(Nc) 發電廠(Nc) 可惜(VH) 水壩(Na) 上去(VA) 步道(Na) 觀瀑(VC) 步道(Na) 輕鬆(VH) 步道(Na) 森林(Na) 步道(Na) 賞景(VC) 步道(Na) 山路(Na) 森林(Na) 步道(Na) 號稱(VG) 1.7(Neu) 公里(Nf) 上登(Ncd) 1.1(Neu) 公里(Nf) 賞景(VA) 步道(Na) 相接(VA) 延後(VC) 森林(Na) 步道(Na) 600(Neu) 公尺(Nf) 內洞(Nc) 林道(Na) 內洞(Nc) 林道(Na) 內洞(Nc) 國家(Na) 森林(Na) 遊樂區(Nc) 管轄(VC) 範圍(Na) 林道(Na) 很多(Neqa) 路段(Na) 崩塌(VH) 走過(VCL) 艱險(VH) 建議(VE) 林道(Na) 600(Neu) 公尺(Nf) 走到林道(VCL) 回頭(VCL) 放棄(VC) 森林(Na) 步道(Na) 後段() 600(Neu) 公尺(Nf) 賞景(VA) 步道(Na) 下山(VA) 賞景(VC) 步道(Na) 長度(Na) 1.5(Neu) 公里(Nf) 基本(Na) 逆時針(Na) 步道(Na) 觀瀑(VC) 步道(Na) 公里(Nf) 輕鬆(VH) 坡路(Na) 森林(Na) 步道(Na) 1.1(Neu) 公里(Nf) 升程(VA) 賞景(VA) 步道(Na) 1.5(Neu) 公里(Nf) 降程(Na) 賞景(VA) 步道(Na) 下山(VA) 離開(VC) 出入口(Nc) 步道(Na) 公里(Nf) 賞景(VA) 步道(Na) 下山(VA) 步道(Na) 下山(VA) 對面(Ncd) 涼亭(Na) 南勢溪(Nc) 美景(Na) 休憩(VA) 步道(Na) 一路(Neu) 數不清(VH) 瀑布群(Na) 以上(Ncd)'],地名 定義 不明 內洞 國家 森林 遊樂區 樂水橋 樂水橋 內洞 國家 森林 遊樂區 景點 樂水橋 內洞 遊樂區 景點 位於 入口處 觀瀑 步道 走到 觀瀑 步道 長度 公里 全部 平坡 緩坡 輪椅 可行 觀瀑 步道 走到 樂水橋 廣場 廣場 觀看 內洞 瀑布 觀內洞 瀑布 樂水橋 登山路 森林 浴步道 上面 離開 內洞 瀑布 觀瀑台 山路 森林浴 步道 賞景 步道 觀瀑台 回轉到 樂水橋 觀瀑 步道 回去 出入口 內洞 步道 形成 逆時針 走入 伴著 南勢溪 觀瀑 步道 公里 途徑 南勢溪 觀看 烏紗溪 瀑布 途經 桂山 發電廠 可惜 水壩 上去 步道 觀瀑 步道 輕鬆 步道 森林 步道 賞景 步道 山路 森林 步道 號稱 1.7 公里 上登 1.1 公里 賞景 步道 相接 延後 森林 步道 600 公尺 內洞 林道 內洞 林道 內洞 國家 森林 遊樂區 管轄 範圍 林道 很多 路段 崩塌 走過 艱險 建議 林道 600 公尺 走到林道 回頭 放棄 森林 步道 後段 600 公尺 賞景 步道 下山 賞景 步道 長度 1.5 公里 基本 逆時針 步道 觀瀑 步道 公里 輕鬆 坡路 森林 步道 1.1 公里 升程 賞景 步道 1.5 公里 降程 賞景 步道 下山 離開 出入口 步道 公里 賞景 步道 下山 步道 下山 對面 涼亭 南勢溪 美景 休憩 步道 一路 數不清 瀑布群 以上
7 個月前,5,,,
7 個月前,4,,,
7 個月前,4,,,
7 個月前,5,"有停車場但不大大約能停20台車左右
園區內植被非常豐富而且沿途步道上都有建設洗手間
洗手間都非常乾淨是個非常推薦的好地方
建議先到烏來老街用餐過後再過來
因為路程最短的觀瀑步道來回大約需1小時",['停車場(Nc) 20(Neu) 左右(Ng) 園區(Nc) 植被(Na) 豐富(VHC) 沿途(Nc) 步道(Na) 建設(Na) 洗手間(Nc) 洗手間(Nc) 乾淨(VH) 推薦(VC) 地方(Na) 建議(VE) 烏來(Nc) 老街(Nc) 用餐(VA) 過後(Ng) 過來(VA) 路程(Na) 觀瀑(VC) 步道(Na) 來回(VCL) 小時(Na)'],停車場 20 左右 園區 植被 豐富 沿途 步道 建設 洗手間 洗手間 乾淨 推薦 地方 建議 烏來 老街 用餐 過後 過來 路程 觀瀑 步道 來回 小時
7 個月前,5,,,
7 個月前,5,,,
7 個月前,5,,,
7 個月前,3,,,
7 個月前,5,,,
7 個月前,4,,,
7 個月前,5,,,
7 個月前,3,,,
7 個月前,4,"地點離市區不遠車程40分便可到達
便可享受滿滿的芬多精景色秀麗
瀑布娟流實亦佳境",['地點(Na) 市區(Nc) 車程(Na) 40(Neu) 到達(VCL) 享受(VJ) 滿滿(VH) 芬多精(Na) 景色(Na) 秀麗(VH) 瀑布(Na) 娟流(Na) 佳境(Na)'],地點 市區 車程 40 到達 享受 滿滿 芬多精 景色 秀麗 瀑布 娟流 佳境
7 個月前,4,,,
7 個月前,5,五星級的步道平坦好走長輩小孩輪椅族都適合,['五星級(Na) 步道(Na) 平坦(VH) 長輩(Na) 小孩(Na) 輪椅族(Na) 適合(VH)'],五星級 步道 平坦 長輩 小孩 輪椅族 適合
7 個月前,4,,,
7 個月前,4,適合健行,['適合(VH) 健行(VA)'],適合 健行
7 個月前,4,近郊的步道,['近郊(Nc) 步道(Na)'],近郊 步道
7 個月前,5,,,
7 個月前,4,,,
7 個月前,5,超漂亮的欸,['漂亮(VH)'],漂亮
7 個月前,5,,,
7 個月前,4,內洞雙層瀑布遠近馳名,['瀑布(Na) 遠近馳名(VH)'],瀑布 遠近馳名
7 個月前,5,,,
7 個月前,5,比想像中還美值得一遊,['想像(Na) 值得(VH)'],想像 值得
7 個月前,5,很舒服好走的步道,['舒服(VH) 步道(Na)'],舒服 步道
7 個月前,4,,,
7 個月前,3,步行沒多遠即可到達的瀑布,['步行(VA) 到達(VCL) 瀑布(Na)'],步行 到達 瀑布
7 個月前,5,"負離子含量居全台之冠若只想賞瀑吸收負離子就直接走觀瀑步道(1公里)沿碧綠溪水而行步道平坦還有涼亭可休憩

最輕鬆的一段觀瀑步道全程約1公里全程都是AC舖面坡度平緩步道沿南勢溪畔蜿蜒而行四周群山環繞沿途會經過內洞瀑布烏紗溪羅好水壩可觀賞溪流生態",['負離子(Na) 含量(Na) 吸收(VC) 負離子(Na) 直接(VH) 觀瀑(VC) 步道(Na) 公里(Nf) 碧綠溪(VH) 步道(Na) 平坦(VH) 涼亭(Na) 休憩(VA) 輕鬆(VH) 觀瀑(VC) 步道(Na) 公里(Nf) 全程(Neqa) 舖面(Na) 坡度(Na) 平緩(VH) 步道(Na) 南勢溪(Nc) 蜿蜒(VH) 四周(Ncd) 群山(Na) 環繞(VJ) 沿途(Nc) 經過(VCL) 內洞(Nc) 瀑布(Na) 烏紗溪(Na) 羅好(VC) 水壩(Na) 觀賞(VC) 溪流(Na) 生態(Na)'],負離子 含量 吸收 負離子 直接 觀瀑 步道 公里 碧綠溪 步道 平坦 涼亭 休憩 輕鬆 觀瀑 步道 公里 全程 舖面 坡度 平緩 步道 南勢溪 蜿蜒 四周 群山 環繞 沿途 經過 內洞 瀑布 烏紗溪 羅好 水壩 觀賞 溪流 生態
7 個月前,5,想健行可以從吊橋開始走到信賢村前左側有很多小瀑布休息泡腳都很不錯內洞三層瀑布都有小徑可到前兩層很輕鬆享受森林浴芬多精的好地方不想走太遠的車子可以直達購票亭停車位置多也是很方便 行動不便者到第一層也是平穩可達,['健行(VA) 吊橋(Na) 開始(VL) 走到(VCL) 信賢村(Nc) 左側(Ncd) 很多(Neqa) 瀑布(Na) 休息(VA) 泡腳(Na) 不錯(VH) 瀑布(Na) 小徑(Na) 輕鬆(VH) 享受(VJ) 森林(Na) 浴芬多精(VA) 地方(Na) 車子(Na) 直達(VCL) 購票亭(Nc) 停車(VA) 位置(Na) 方便(VH) 行動(Na) 不便(VH) 第一(Neu) 平穩(VH)'],健行 吊橋 開始 走到 信賢村 左側 很多 瀑布 休息 泡腳 不錯 瀑布 小徑 輕鬆 享受 森林 浴芬多精 地方 車子 直達 購票亭 停車 位置 方便 行動 不便 第一 平穩
7 個月前,4,,,
7 個月前,5,森林步道是出汗的好地方,['森林(Na) 步道(Na) 出汗(VA) 地方(Na)'],森林 步道 出汗 地方
7 個月前,5,,,
7 個月前,3,,,
7 個月前,3,,,
7 個月前,5,"1.風景優美適合輪椅族與大小朋友闔家散步步道沿途有樹蔭日曬時間約1230左右827早上1030進園區太陽還曬不到加上輕風吹拂相當涼爽
2.進園區需要買門票停車位有限為免費有專人管控引導若不想排隊周邊有私人停車位以次計算一次100元
3.門口有有遊憩路線地圖可以參考
4.森林浴步道在樂水橋前進入可先觀賞雙層瀑布後向上今天走北路段約1.7k個人覺得是個挑戰心率最高達172行走時要注意安前全地上有樹根有些路段坡度陡等到頂有個平台據說左邊走0.3k可以觀看千島湖因時間關係未前往另一段則通往路口今日未走(827)下次有機會在體驗
5.生態豐富沿途都有蝴蝶飛舞還看到一條蛇可聽到不同的鳥語聲不知是何種類個人覺得好聽另外還有豐富的蕨類今日(827)剛好有介紹活動",['風景(Na) 優美(VH) 適合(VH) 輪椅族(Na) 大小(VH) 朋友(Na) 散步(VA) 步道(Na) 沿途(Nc) 樹蔭(Na) 日曬(VH) 時間(Na) 1230(Neu) 左右(Ncd) 827(Neu) 早上(Nd) 1030(Neu) 園區(Nc) 太陽(Na) 輕風(Na) 吹拂(VC) 涼爽(VH) 園區(Nc) 需要(VK) 門票(Na) 停車位(Na) 有限(VH) 免費(Na) 專人(Na) 管控(VC) 引導(VC) 排隊(VA) 周邊(Nc) 停車位(Na) 計算(VC) 100(Neu) 門口(Nc) 遊憩(VA) 路線(Na) 地圖(Na) 參考(VC) 森林(Na) 浴步道(VA) 樂水橋(Nc) 進入(VCL) 觀賞(VC) 瀑布(Na) 今天(Nd) 北路段(Ncd) 1.7(Neu) 覺得(VK) 挑戰(Na) 心率(Na) 高達(VJ) 172(Neu) 行走(VA) 注意(VK) 安前(Na) 樹根(Na) 有些(V_2) 路段(Na) 坡度(Na) 平台(Na) 左邊(Ncd) 0.3(Neu) 觀看(VC) 千島湖因(Nc) 時間(Na) 關係(Na) 前往(VCL) 通往(VCL) 路口(Nc) 今日(Nd) 827(Neu) 機會(Na) 體驗(VC) 生態(Na) 豐富(VHC) 沿途(Nc) 蝴蝶(Na) 飛舞(VA) 看到(VE) 聽到(VE) 不同(VH) 鳥語聲(Na) 種類(Na) 覺得(VK) 好聽(VH) 豐富(VHC) 蕨類(Na) 今日(Nd) 827(Neu) 介紹(VE) 活動(Na)'],風景 優美 適合 輪椅族 大小 朋友 散步 步道 沿途 樹蔭 日曬 時間 1230 左右 827 早上 1030 園區 太陽 輕風 吹拂 涼爽 園區 需要 門票 停車位 有限 免費 專人 管控 引導 排隊 周邊 停車位 計算 100 門口 遊憩 路線 地圖 參考 森林 浴步道 樂水橋 進入 觀賞 瀑布 今天 北路段 1.7 覺得 挑戰 心率 高達 172 行走 注意 安前 樹根 有些 路段 坡度 平台 左邊 0.3 觀看 千島湖因 時間 關係 前往 通往 路口 今日 827 機會 體驗 生態 豐富 沿途 蝴蝶 飛舞 看到 聽到 不同 鳥語聲 種類 覺得 好聽 豐富 蕨類 今日 827 介紹 活動
7 個月前,5,,,
7 個月前,5,雖然園區不大 但路況好走 門票也不貴 很值得走走,['園區(Nc) 路況(Na) 門票(Na) 值得(VH) 走走(VA)'],園區 路況 門票 值得 走走
7 個月前,5,,,
7 個月前,5,,,
7 個月前,5,在新北市近郊推輪椅都可以到達的親民步道推薦全家一起戶外郊遊地點,['新北市(Nc) 近郊(Nc) 輪椅(Na) 到達(VCL) 親民(VH) 步道(Na) 推薦(VC) 全家(Neqa) 戶外(Nc) 郊遊(VA) 地點(Na)'],新北市 近郊 輪椅 到達 親民 步道 推薦 全家 戶外 郊遊 地點
7 個月前,5,水超乾淨空氣超好只花了80就逛了一個下午 步道走來很涼很舒服,['乾淨(VH) 空氣(Na) 超好(VH) 80(Neu) 下午(Nd) 步道(Na) 走來(VA) 舒服(VH)'],乾淨 空氣 超好 80 下午 步道 走來 舒服
7 個月前,5,規劃完善的郊外踏青步道一條平坦好走一條具有挑戰性賞景的步道非常適合帶小孩來此一遊漫漫享受大自然的山景及新鮮空氣,['規劃(VC) 完善(VH) 郊外(Nc) 踏青(VA) 步道(Na) 平坦(VH) 具有(VJ) 挑戰性(Na) 賞景(VA) 步道(Na) 適合(VH) 小孩(Na) 漫漫(VH) 享受(VJ) 大自然(Nc) 山景(Na) 新鮮(VH) 空氣(Na)'],規劃 完善 郊外 踏青 步道 平坦 具有 挑戰性 賞景 步道 適合 小孩 漫漫 享受 大自然 山景 新鮮 空氣
7 個月前,5,,,
7 個月前,3,,,
7 個月前,5,,,
7 個月前,3,,,
7 個月前,5,,,
7 個月前,5,"老天鵝啊看到上一篇評論分享搥心肝
我們是新北市民啊門票只要40元結果老公已經在KKday買了票悲傷 ",['老天鵝(VH) 看到(VE) 評論(Na) 分享(VJ) 心肝(Na) 北市民(Na) 門票(Na) 40(Neu) 老公(Na) 悲傷(VH)'],老天鵝 看到 評論 分享 心肝 北市民 門票 40 老公 悲傷
7 個月前,5,,,
7 個月前,5,清涼,['清涼(VH)'],清涼
8 個月前,3,,,
8 個月前,4,現在水量足芬多精滿點,['現在(Nd) 水量(Na) 足芬多(VH) 精滿(VH)'],現在 水量 足芬多 精滿
8 個月前,5,,,
8 個月前,4,,,
8 個月前,5,,,
8 個月前,5,,,
8 個月前,4,步道很簡單也可順走內洞林道或外圍信賢步道再去烏來老街吃吃喝喝,['步道(Na) 簡單(VH) 順走(VA) 內洞(Nc) 林道(Na) 外圍(Nc) 步道(Na) 烏來(Nc) 老街(Nc) 吃吃喝喝(VC)'],步道 簡單 順走 內洞 林道 外圍 步道 烏來 老街 吃吃喝喝
8 個月前,4,入秋散步看看瀑布昆蟲植物芬多精上網訂電子票比較便宜,['入秋(VH) 散步(VA) 看看(VC) 瀑布(Na) 昆蟲(Na) 植物(Na) 芬多精(Na) 上網(VA) 電子票(Na) 便宜(VH)'],入秋 散步 看看 瀑布 昆蟲 植物 芬多精 上網 電子票 便宜
8 個月前,5,,,
8 個月前,4,,,
8 個月前,5,離台北近的森林遊樂區景色優美,['台北(Nc) 森林(Na) 遊樂區(Nc) 景色(Na) 優美(VH)'],台北 森林 遊樂區 景色 優美
8 個月前,5,"烏來內洞國家森林遊樂區終於可以帶狗了
一.需有植入晶片
二.需有最新狂犬病預苗接種證明(如111年狗牌)
三.須全程繫繩",['烏來內洞(Nc) 國家(Na) 森林(Na) 遊樂區(Nc) 植入(VC) 晶片(Na) 狂犬病(Na) 預苗(Na) 接種(VC) 證明(Na) 111年(Neu) 狗牌(Na) 繫繩(VC)'],烏來內洞 國家 森林 遊樂區 植入 晶片 狂犬病 預苗 接種 證明 111年 狗牌 繫繩
8 個月前,5,,,
8 個月前,4,"離市區很近的森林區短時間內就可以吸收滿滿的芬多精往樂水橋的步道平整好走沿路綠蔭盎然不太會曬到太陽涼風吹拂很舒暢
瀑布有上下層都有觀瀑布平台與其近距離接觸也可往上走森林步道票價都只在2位數很值得是夏天好去處
只是原本想趁早結果開園時間是上午8點假日7點不要起早了",['市區(Nc) 森林區(Nc) 時間(Na) 吸收(VC) 滿滿(VH) 樂水橋(Na) 步道(Na) 平整(VH) 綠蔭(Na) 盎然(VH) 曬到(VJ) 太陽(Na) 涼風(Na) 吹拂(VC) 舒暢(VH) 瀑布(Na) 上下(Ncd) 瀑布(Na) 平台(Na) 近距離(Na) 接觸(VC) 森林(Na) 步道(Na) 票價(Na) 位數(Na) 值得(VH) 夏天(Nd) 去處(Nc) 結果(Na) 開園(VC) 時間(Na) 上午(Nd) 8點(Nd) 假日(Nd) 7點(Nd) 起早(VH)'],市區 森林區 時間 吸收 滿滿 樂水橋 步道 平整 綠蔭 盎然 曬到 太陽 涼風 吹拂 舒暢 瀑布 上下 瀑布 平台 近距離 接觸 森林 步道 票價 位數 值得 夏天 去處 結果 開園 時間 上午 8點 假日 7點 起早
8 個月前,5,健走爬山好去處,['健走(VA) 爬山(VA) 去處(Nc)'],健走 爬山 去處
8 個月前,4,"入園需要門票
外面停車不收費
進去先是緩的平路
後來會有爬坡
有兩層瀑布
喜歡多走一些的可以繼續往上走繞一圈下來時間大約兩小時
不會難走
入口處有化妝室飲水機",['入園(VA) 需要(VK) 門票(Na) 外面(Ncd) 停車(VA) 收費(VD) 進去(VA) 平路(VH) 後來(Nd) 爬坡(VA) 瀑布(Na) 喜歡(VK) 一些(Neqa) 繼續(VF) 下來(Ng) 時間(Na) 小時(Na) 入口處(Nc) 化妝室(Nc) 飲水機(Na)'],入園 需要 門票 外面 停車 收費 進去 平路 後來 爬坡 瀑布 喜歡 一些 繼續 下來 時間 小時 入口處 化妝室 飲水機
8 個月前,5,這真的是很棒的地方走起來不累而且中途都還有廁所很天然的地方,['地方(Na) 中途(Nc) 廁所(Nc) 地方(Na)'],地方 中途 廁所 地方
8 個月前,5,風景很美,['風景(Na)'],風景
8 個月前,5,讚,[''],
8 個月前,5,,,
8 個月前,4,運動ok 娛樂性一般,['運動(Na) 娛樂性(Na)'],運動 娛樂性
8 個月前,5,幸福的人 處處都是風景,['幸福(VH) 風景(Na)'],幸福 風景
8 個月前,5,,,
8 個月前,5,,,
8 個月前,4,,,
8 個月前,5,,,
8 個月前,4,,,
8 個月前,5,第一次一個人來內洞本以為可能會很熱但吹來的山風卻讓人意想不到舒服雖然要走一段路才能到達最後的瀑布區但相信來到了這裡你也會覺得值得的,['第一(Neu) 內洞(Ncd) 以為(VE) 吹來(VA) 山風(Na) 意想不到(VK) 舒服(VH) 到達(VCL) 最後(Nd) 瀑布區(Nc) 相信(VK) 來到(VCL) 這裡(Ncd) 覺得(VK) 值得(VH)'],第一 內洞 以為 吹來 山風 意想不到 舒服 到達 最後 瀑布區 相信 來到 這裡 覺得 值得
8 個月前,5,"適合親子及寵物同行
路很平好走且20分鐘路程
不易近人",['適合(VH) 親子(Na) 寵物(Na) 同行(VA) 平好(VH) 20(Neu) 分鐘(Nf) 路程(Na) 不易近人(VH)'],適合 親子 寵物 同行 平好 20 分鐘 路程 不易近人
8 個月前,5,,,
8 個月前,4,,,
8 個月前,5,值得一走的步道,['值得(VH) 步道(Na)'],值得 步道
8 個月前,4,山明水秀,['山明水秀(VH)'],山明水秀
8 個月前,5,,,
8 個月前,5,"建議逆時針走完步道
沿途風景漂亮
沒什麼負擔
最後再走信賢步道",['建議(VE) 走完(VC) 步道(Na) 沿途(Nc) 風景(Na) 漂亮(VH) 負擔(VC) 最後(Nd) 信賢(VA) 步道(Na)'],建議 走完 步道 沿途 風景 漂亮 負擔 最後 信賢 步道
8 個月前,4,"內洞國家森林遊樂區整體規劃上還不錯遊樂區內同時可以欣賞到瀑布和水壩的景色

遊樂區內共規劃3條步道
觀瀑步道
整體平緩只有到步道尾端瀑布區有部分階梯
賞景步道
原始土路與階梯比率約82爬升約200多公尺但因步道長度較長相較森林浴步道疲累感稍微低一些
森林浴步道
原始土路與階梯比率約91爬升約300公尺但步道長度相較賞景步道短而且沿途路況盤根錯節路徑寬度也比較窄因此行走較為不易與辛苦

步道難易度與O形環繞健走建議

就只是想看看水壩和瀑布想輕鬆走的建議走觀瀑步道就好

而想要運動健走又不想太累的話則可順時鐘的方式觀瀑步道(烏紗溪瀑布)賞景步道森林浴步道走園區內的3條步道

常運動而且對自己體能有信心的話可以逆時鐘的方式觀瀑步道森林浴步道賞景步道走園區內的3條步道

交通停車方面
售票口處設有停車場停車格數約230格本次週日前往抵達時約早上8點半左右停車場已停滿建議開車前往的遊客要提早出發",['內洞(Na) 國家(Na) 森林(Na) 遊樂區(Nc) 整體(Na) 規劃(VC) 不錯(VH) 遊樂區(Nc) 同時(Nd) 欣賞到(VJ) 瀑布(Na) 水壩(Na) 景色(Na) 遊樂區(Nc) 規劃(VC) 步道(Na) 觀瀑(VC) 步道(Na) 整體(Na) 平緩(VH) 步道(Na) 尾端(Ncd) 瀑布區(Nc) 部分(Neqa) 階梯(Na) 賞景(VA) 步道(Na) 土路(Na) 階梯(Na) 比率(Na) 82(Neu) 爬升(VA) 200多(Neu) 公尺(Nf) 步道(Na) 長度(Na) 相較(VB) 森林浴(Na) 步道(Na) 疲累感(Na) 一些(Neqa) 森林浴(Na) 步道(Na) 土路(Na) 階梯(Na) 比率(Na) 91(Neu) 爬升(VA) 300(Neu) 公尺(Nf) 步道(Na) 長度(Na) 相較(VB) 賞景(VA) 步道(Na) 沿途(Nc) 路況(Na) 盤根錯節(VH) 路徑(Na) 寬度(Na) 行走(VA) 不易(VH) 辛苦(VHC) 步道(Na) 難易度(Na) O形(Na) 環繞(VJ) 健走(VA) 建議(Na) 看看(VC) 水壩(Na) 瀑布(Na) 輕鬆(VH) 建議(Na) 觀瀑(VC) 步道(Na) 想要(VE) 運動(Na) 健走(VA) 時鐘(Na) 方式(Na) 觀瀑(VC) 步道(Na) 烏紗溪(Nc) 瀑布(Na) 賞景(VA) 步道(Na) 森林浴(Na) 步道(Na) 園區(Nc) 步道(Na) 運動(Na) 體能(Na) 信心(Na) 時鐘(Na) 方式(Na) 觀瀑(VC) 步道(Na) 森林(Na) 步道(Na) 賞景(VA) 步道(Na) 園區(Nc) 步道(Na) 交通(Na) 停車(Na) 方面(Na) 售票口處(Nc) 設有(VJ) 停車場(Nc) 停車(VA) 格數(Na) 230(Neu) 週日(Na) 前往(Ng) 抵達(VCL) 早上(Nd) 8點(Neu) 左右(Ng) 停車場(VH) 停滿(VA) 建議(Na) 開車(VA) 前往(VCL) 遊客(Na) 提早(VL) 出發(VA)'],內洞 國家 森林 遊樂區 整體 規劃 不錯 遊樂區 同時 欣賞到 瀑布 水壩 景色 遊樂區 規劃 步道 觀瀑 步道 整體 平緩 步道 尾端 瀑布區 部分 階梯 賞景 步道 土路 階梯 比率 82 爬升 200多 公尺 步道 長度 相較 森林浴 步道 疲累感 一些 森林浴 步道 土路 階梯 比率 91 爬升 300 公尺 步道 長度 相較 賞景 步道 沿途 路況 盤根錯節 路徑 寬度 行走 不易 辛苦 步道 難易度 O形 環繞 健走 建議 看看 水壩 瀑布 輕鬆 建議 觀瀑 步道 想要 運動 健走 時鐘 方式 觀瀑 步道 烏紗溪 瀑布 賞景 步道 森林浴 步道 園區 步道 運動 體能 信心 時鐘 方式 觀瀑 步道 森林 步道 賞景 步道 園區 步道 交通 停車 方面 售票口處 設有 停車場 停車 格數 230 週日 前往 抵達 早上 8點 左右 停車場 停滿 建議 開車 前往 遊客 提早 出發
8 個月前,5,目前停車免費新北市民優惠票4065歲以上門票10元有很適合全家人一起走的觀瀑步道還有森林浴步道跟賞景步道瀑布負離子全台最高可以享受芬多精跟負離子跟大自然美景回程還可以去桂山路34號桂山電廠買冰棒,['目前(Nd) 停車(VH) 免費(VH) 新北(VH) 市民(Na) 優惠票(Na) 4065(Neu) 以上(Ng) 門票(Na) 10(Neu) 適合(VH) 家人(Na) 步道(Na) 森林浴(Na) 步道(Na) 賞景(VA) 步道(Na) 瀑布(Na) 負離子(Na) 享受(VJ) 芬多精(Na) 負離子(Na) 大自然(Nc) 美景(Na) 回程(Na) 桂山路(Nc) 34號(Nc) 桂山(Nc) 電廠(Nc) 冰棒(Na)'],目前 停車 免費 新北 市民 優惠票 4065 以上 門票 10 適合 家人 步道 森林浴 步道 賞景 步道 瀑布 負離子 享受 芬多精 負離子 大自然 美景 回程 桂山路 34號 桂山 電廠 冰棒
8 個月前,5,,,
8 個月前,5,,,
8 個月前,5,,,
8 個月前,4,,,
8 個月前,5,,,
8 個月前,5,,,
8 個月前,5,,,
8 個月前,5,非常適合全家散步的好所在,['適合(VH) 全家(Neqa) 散步(VA) 所在(Na)'],適合 全家 散步 所在
8 個月前,4,炎炎夏日來此消暑納涼的好地點,['炎炎夏日(VH) 消暑(VA) 納涼(VA) 地點(Na)'],炎炎夏日 消暑 納涼 地點
8 個月前,4,,,
8 個月前,5,,,
8 個月前,5,空氣非常好還有很濃的負離子,['空氣(Na) 負離子(Na)'],空氣 負離子
8 個月前,4,,,
8 個月前,4,,,
8 個月前,3,"瀑布可及性高平路+一小段上坡即可見到
南勢溪水色很特別可惜水量不及兩年前11月時去的時候豐沛
森林步道展望有限皆在林蔭間行走但風不大有點悶熱",['瀑布(Na) 可及性(Na) 高平路(Nc) 上坡(Nc) 見到(VE) 南勢溪(Nc) 水色(Na) 特別(VH) 可惜(VH) 水量(Na) 不及(VJ) 11月(Neu) 時候(Na) 豐沛(VH) 森林(Na) 步道(Na) 展望(VJ) 有限(VH) 林蔭(Na) 行走(VA) 悶熱(VH)'],瀑布 可及性 高平路 上坡 見到 南勢溪 水色 特別 可惜 水量 不及 11月 時候 豐沛 森林 步道 展望 有限 林蔭 行走 悶熱
8 個月前,5,好漂亮喔,['漂亮(VH)'],漂亮
8 個月前,5,,,
