name,setTime,star,content
張筑婷,10 個月前,5,"可以在裡面DIY
還有專人講解
裡面很多各式各樣的襪子
滿推薦來看一下👍 …"
游進盛,10 個月前,5,
Aimie Huang,10 個月前,5,好好玩
台灣漂流瓶,10 個月前,5,这个地方很好玩
寶珠職能治療所 - 北北區,10 個月前,5,好玩，適合親子體驗學習的好場所
王季柔,10 個月前,5,看到好多不同襪子！
Simon Tai,10 個月前,5,連假臨時安排的行程，有小朋友喜歡的DIY，成品很可愛
小萍施,10 個月前,5,品質超優！
M20519李誠,10 個月前,5,襪子很好穿
Jessica Lee,10 個月前,5,讚讚讚！
CHI-SHIEN LEE,10 個月前,5,非常好！
N Chen,10 個月前,5,"手做DIY很好玩哦！
值得一訪~"
Lin Dora,10 個月前,5,DIY 好玩
陳彥融,10 個月前,5,DIY好玩，襪子不賴
Miumiu Omax,10 個月前,4,沒有買DIY課程的話，10分鐘就逛完了
Jia Zhang Cao,10 個月前,5,工作人員態度非常熱心及有善！品質也很不錯
Kris Cao,10 個月前,5,質量好，選擇多，員工超級友好！一定會再來的。
Ru A,10 個月前,5,襪子很好玩
Piper Chu,10 個月前,5,DIY很好玩
王景茹,10 個月前,5,👍送禮 …
Yu Ktec,10 個月前,5,好玩
王景茹,10 個月前,5,體驗蠻有趣的，有場次限制要注意時間喔
jason hsu,10 個月前,3,
王世宏,10 個月前,5,Diy 真好玩
Willa&Gibson,10 個月前,5,DIY體驗好好玩
can63115,10 個月前,5,DIY很好玩有趣喔！襪子多樣款式樂趣豐富
茱莉亞,10 個月前,5,DIY好好玩我下次還要再來!
Nancy Chiang,10 個月前,5,瞭解到很多襪子歷史以及知識，很不錯👍🏻
李貴民,10 個月前,5,Trifresh襪抗菌效果一級棒
陳雅妤,10 個月前,5,很豐富的內容   門票還可以抵消費   商品很多  除臭襪很厲害！！！！😃 …
米奧,10 個月前,5,職人襪子，堅持用好料、做好襪
Shawn Hsu,10 個月前,5,很難得的體驗，可以自己操作百年手搖織襪機做圍巾
Pipa Kuan,10 個月前,5,DIY體驗很豐富有趣
羅秀蓉,10 個月前,5,"襪子好穿,DIY有趣"
陳建谷,10 個月前,5,服務佳技術創新好
金玲,10 個月前,5,工作人員有耐心
child Fan,10 個月前,5,DIY好好玩
詹智勝,10 個月前,5,工作人員親切
王梅芬,10 個月前,5,自己做圍巾...好好玩！
真珍珠,10 個月前,5,DIY好玩，小孩超愛
周文強,10 個月前,5,親子共玩的好地方
陳建谷,10 個月前,5,服務很好
湯淑婷,11 個月前,5,介紹詳細
Yi Chen,11 個月前,5,很棒的一個體驗！
大豆,11 個月前,5,襪子軟綿綿 店員細心。
Hsuan Chang,11 個月前,5,"工作人員很親切熱情！
內部環境乾淨，很適合親自來體驗及參觀"
拉嘰莫拉拉,11 個月前,5,人員親切介紹，襪子優質，可以帶小孩來體驗。
Liu Medea,11 個月前,5,小小的親子體驗館，打卡會送小禮物，店員快速講解襪子生產線過程以及親子DIY體驗都有專業人員協助指導，可以帶小朋友來體驗
陳桂湘,11 個月前,5,說明很詳細，試驗襪子防臭效果
Calvin Wang,11 個月前,5,
CHIH TING Lin,11 個月前,5,襪子棉質很好穿
Ace Sun,11 個月前,5,好棒棒
ariel jewelry,11 個月前,5,孩子們玩得開心
Yoyi Tsai,11 個月前,5,很有趣 能帶領小朋友做DIY
楊宗元,11 個月前,5,DIY很有趣
張宜君,11 個月前,5,襪子超好穿，已經來買很多次了，實惠又好穿
張FaFa,11 個月前,5,很適合來走一走，還可做DIY
蔡勛博,11 個月前,5,非常棒的地方
kevin,11 個月前,5,可以來動手做看看
ku sean,11 個月前,5,工作人員讚
Li Ting Yi,11 個月前,5,很好玩   有趣  員工超輕切☺️
"林, 紫菀yuanstyle99",11 個月前,5,吳襪襪好！！！
許嘉宴,11 個月前,5,好玩的觀光工廠
shu bo wang,11 個月前,5,Diy很好玩
grant lee,11 個月前,5,襪子好穿
鄭宇志,11 個月前,5,diy很有趣
David Guo,11 個月前,5,
Roger Su,11 個月前,5,
Jack Chen,11 個月前,5,"門票$100/人，可以折抵消費，門口約有5個汽車停車位，
這裡有各式各樣各種機能的襪子與毛巾，一定可以找到你想要的~"
steam R,11 個月前,4,"服務人員有問必答,態度不錯。
導覽逛逛大概半小時,手作1小時。"
洪瑋晨,11 個月前,5,介紹很詳細 門票還能抵消費！
鎧藝,11 個月前,5,
楊晨瑜,11 個月前,1,這間觀光工廠沒有像其他觀光工廠一樣有拍照的景點，只有解說襪子的製作過程，及工廠的介紹，手作貴森森，還要門票100，一人也只能用一張門票折抵，不能累計，襪子價位很高，想來的人要三思，我真的非常後悔來這裡，浪費我的錢！
Ken Chen,11 個月前,1,"每人低消100元（門票），強迫消費就算了，門票可以抵消費，但每人僅限一張，搞什麼！這是我逛過最差勁的觀光工廠。
其他要門票的觀光工廠都可以全額抵消費 , 而且不限張數。"
Keng-shen Lin,11 個月前,5,"非常棒的體驗～
可親自製作襪子相關商品。建議體驗👍"
WAN-YI CHEN,11 個月前,5,
ILMARI KORPELA,11 個月前,5,
Eason C.,11 個月前,5,
Meng Ching Chen,11 個月前,3,門票100元可全額折抵消費，也有DIY可以體驗，但是因為價位偏高所以沒有參加體驗，最後買了很可愛的🍩造型的🧦，現場可以參觀的東西不多，大約十分鐘就可以逛完了，不過各式各樣的襪子可以供挑選購買
Claire,11 個月前,2,有織襪子機器看到襪子製造過程很不錯，但門票100偏貴，走一圈就沒了⋯雖然門票能折抵，但販售的商品，喜歡的品項也都很貴⋯折抵下來跟外面市價差不了多少☹️而本來是有點想做DIY，但材質看起來很爛，有的造型也很醜😵‍💫整體來說稍微不推薦⋯⋯ …
瑞城,11 個月前,4,有多種DIY 可以體驗，裡面的賣場有28-30cm的襪子可以買。
jack jack,11 個月前,3,全館還不錯，但襪子的品項太少，你們是襪子觀光工廠，貨品項目其全很重要
mingfu jui,11 個月前,4,雖然要買門票進入，但可以折抵消費。適合帶小朋友前往，整體展間可以體會到經營者的用心！
Yuan Hung Lin,1 年前,4,"在林口工業區中，應是歷史悠久的紡織廠，不過觀光工廠區域不大，主要介紹內容分為歷史和製程，另外還有DIY專區，其餘空間都是商品專賣區了～
門票全票是100，可抵消費，若單純參觀的話其實不多，建議可體驗DIY或帶商品回家比較值得"
李靜雯,1 年前,5,櫃檯人員都很親切，做DIY時，工作人員都很有耐心的指導孩子們，真的很棒，孩子很喜歡，下次還會再來。
鞏士哲,1 年前,5,DIY體驗很好玩
MengChang Yang,1 年前,5,DIY體驗很有趣
Got it I,1 年前,5,Diy體驗活動很有趣
C Chuang,1 年前,5,服務親切 可以了解台灣襪子歷史和不同功能襪
Louis Chiou,1 年前,5,服務親切 瞭解襪子歴史
人稱蘇澳金城武,1 年前,4,停車方便，有提供襪子DIY，還讓你知道製作襪子的過程。
高耿光,1 年前,5,
Feather chang,1 年前,1,"觀光工廠體驗雙色圍巾_430，配件都要錢錢，例如：貼布一個30~60元，專員使用熨斗熱熔貼合打包，回家打開傻眼，品質真糟糕，全部翹起來，買到時候櫃檯還說 “貼布黏好，從來沒有脫落過”

花錢得到沒有質感作品，真的有很大的進步空間"
Albert Heh,1 年前,3,增長知識
黃筱涓,1 年前,5,襪子好好穿
伸港國中吳孟璜,1 年前,5,襪子好穿
Karen111,1 年前,5,DIY體驗很有趣
許建邦,1 年前,5,襪子款式多，有趣
姵汝陳,1 年前,4,適合親子同遊
Chen Jein Jia,1 年前,4,
Pallas Chen (ㄚ卉媽咪),1 年前,5,"DIY娃娃好好玩👍
另外販賣的襪子品質超好，穿了腳很舒服，一定會再回購👍"
ANDY LIN,1 年前,5,DIY體驗很棒大推薦
林明慧,1 年前,5,參觀襪子製作過程，DIY超有趣，襪子真的好好穿唷！
陳宏明,1 年前,5,
林喬,1 年前,3,"地方不大，商品價格也很高
100折抵消費的門票也沒買了因為要加價很高"
李悅琳,1 年前,5,
jason lin,1 年前,5,DIY體驗有趣，導覽人員專業。
葉雅萍,1 年前,4,
MAC T,1 年前,5,襪子好好穿
Peng-Hsuan Lee,1 年前,5,襪子很多種類可以選擇，服務人員很體貼
Kelvin Fong,1 年前,5,襪子博物館，有一個染色區，您可以在這裡製作各種東西。為孩子和非孩子的人帶來樂趣！
許文彥,1 年前,5,
蔡蕙瑩,1 年前,5,
Sherry (Sherry),1 年前,4,"場地不大，賣不少產品，不用逛很久
體驗以前手搖織襪的方式讓遊客DIY織成瓶套、娃娃，非常有趣"
Aries Tsai,1 年前,4,很特別的一個產業博物館，裡面也陳列了非常多的有關襪子產業的商品，很值得家長帶小朋友去參觀。如果要去參觀，建議可以參加他的DIY體驗課程，能夠更清楚襪子生產的過程；如果是自己去，也沒有跟上導覽的時間，可能就比較難看到一些有趣的東西。
林容疇,1 年前,5,
夜神魂,1 年前,5,放假避暑溜小孩的好地方
Loter Hsu,1 年前,5,DIY課程不錯，實際操作百年的機器，做出成品，很有成就感
徐文璋,1 年前,3,
Jin Shen,1 年前,4,產品優質的~
Yuming Lai,1 年前,5,"很棒的體驗！我們是星期五平日參觀的，到了現場才知道平日不提供DIY課程，但是現場工作人員幫我們喬了一個同事來幫忙帶課程，讓我們兩位小孩有機會體驗用傳統襪子機做襪子玩偶，超級感謝！

現場也販賣許多襪子相關產品，我們都很喜歡，非常棒的體驗。

門口有提供免費停車，估計約是60-90分鐘的行程。"
佩儒,1 年前,3,
慈慈黃,1 年前,5,佔地不大，要做diy， 比較好玩，沒做diy，就像逛大間襪子店，DIY 毛毛蟲要轉300圈，做起來質感不錯，不輸外面賣的。
Bekoko yeh,1 年前,4,"進去觀光工廠要收門票，但是可以抵消費，參觀的地方不多
後面是賣襪子的空間，有很多襪子可以選擇
門口加旁邊大概快有10個車位"
