setTime,star,content,ckip_result,seg_result
1 個月前,5,"跟其他老街比起來人不算多不過商店性質有點像
最好的牛角麵包不在這條街啦在地人不會在這買",['其他(Neqa) 老街(Nc) 商店(Nc) 性質(Na) 牛角(Na) 麵包(Na) 在地人(Na)'],其他 老街 商店 性質 牛角 麵包 在地人
1 個月前,5,"三峽老街很安靜幾近冷清開著不少店鋪但都像雜貨店幾乎沒有餐廳
另一邊的市場很熱鬧很嘈雜到處都是各種氣味
我喜歡散步也有很多餐館我想到的大多數事情就像便當店
回來的路上在便利店問了怎麼去台北第一次坐公車
就像日本的Suica和PASMO一樣上下車時按一下就可以了",['三峽(Nc) 老街(Nc) 安靜(VH) 冷清(VH) 不少(Neqa) 店鋪(Na) 雜貨店(Nc) 沒有(VJ) 餐廳(Nc) 市場(Nc) 熱鬧(VH) 嘈雜(VH) 氣味(Na) 喜歡(VK) 散步(VA) 很多(Neqa) 餐館(Nc) 想到(VE) 大多數(Neqa) 事情(Na) 便當店(Nc) 回來(VA) 便利店(Nc) 台北(Nc) 第一(Neu) 公車(Na) 日本(Nc) 一樣(VH) 上下車(VA) 一下(Neu) 可以(VH)'],三峽 老街 安靜 冷清 不少 店鋪 雜貨店 沒有 餐廳 市場 熱鬧 嘈雜 氣味 喜歡 散步 很多 餐館 想到 大多數 事情 便當店 回來 便利店 台北 第一 公車 日本 一樣 上下車 一下 可以
1 個月前,5,,,
1 個月前,4,,,
1 個月前,4,人擠人,[''],
1 個月前,3,,,
1 個月前,5,,,
1 個月前,4,小巧的三峽老街 保有一點古色古香的建築 特色小吃牛角麵包是這裡的名產 令人流連忘返.,['小巧(VH) 三峽(Nc) 老街(Nc) 保有(VJ) 一點(Neqa) 古色古香(VH) 建築(Na) 特色(Na) 小吃(Na) 牛角(Na) 麵包(Na) 這裡(Ncd) 名產(Na) 流連忘返(VA)'],小巧 三峽 老街 保有 一點 古色古香 建築 特色 小吃 牛角 麵包 這裡 名產 流連忘返
1 個月前,4,,,
1 個月前,5,挖寶逛街的好地方,['挖寶(VC) 逛街(VA) 地方(Na)'],挖寶 逛街 地方
1 個月前,5,,,
1 個月前,5,對於當地人來說這條街是經典之作 From the outside you see old buildings and when you enter you get a combination of old meets new.非常適合度過一個下午或一天的購物時間,['當地人(Na) 經典(Na) 適合(VH) 度過(VCL) 下午(Nd) 購物(VA) 時間(Na)'],當地人 經典 適合 度過 下午 購物 時間
1 個月前,3,,,
1 個月前,5,,,
1 個月前,5,,,
1 個月前,5,下次想去做藍染,['藍染(Na)'],藍染
1 個月前,5,走走逛逛的好地方,['走走(VA) 逛逛(VCL) 地方(Na)'],走走 逛逛 地方
1 個月前,4,,,
1 個月前,5,,,
1 個月前,5,,,
1 個月前,5,古蹟建築的視覺很美觀,['古蹟(Na) 建築(Na) 視覺(Na) 美觀(VH)'],古蹟 建築 視覺 美觀
1 個月前,3,,,
1 個月前,5,三峽老街很讚東道排骨飯超好吃不過有間轉角的煙燻滷味不見了變成杏仁茶真的很難過原本對面的哈味杏仁茶也不見了久久沒來兩間好店都沒開了,['三峽(Nc) 老街(Nc) 排骨飯(Na) 好吃(VH) 轉角(Nc) 滷味(Na) 不見了(VH) 變成(VG) 杏仁茶(Na) 難過(VK) 對面(Ncd) 杏仁茶(Na) 不見了(VH)'],三峽 老街 排骨飯 好吃 轉角 滷味 不見了 變成 杏仁茶 難過 對面 杏仁茶 不見了
1 個月前,5,整體環境非常好保留老街建築特色滿足漫遊地感受,['整體(Na) 環境(Na) 保留(VC) 老街(Nc) 建築(Na) 特色(Na) 滿足(VHC) 漫遊(VA) 感受(VK)'],整體 環境 保留 老街 建築 特色 滿足 漫遊 感受
1 個月前,4,,,
1 個月前,4,,,
1 個月前,5,古色古香,['古色古香(VH)'],古色古香
1 個月前,5,,,
1 個月前,5,,,
1 個月前,5,平日去不會人太多牛角麵包豬血糕都很好吃有幾家店家有店貓超可愛 ,['平日(Nd) 太多(VH) 牛角(Na) 麵包(Na) 豬血糕(Na) 好吃(VH) 店家(Na) 可愛(VH)'],平日 太多 牛角 麵包 豬血糕 好吃 店家 可愛
1 個月前,4,,,
1 個月前,5,,,
1 個月前,3,與大部分老街一樣走走看看吃吃喝喝賣的東西都差不多要說有什麼特色也說不出來古蹟建築只是商店的噱頭,['大部分(Neqa) 老街(Nc) 一樣(VH) 走走(VA) 看看(VC) 東西(Na) 特色(Na) 出來(VB) 古蹟(Na) 建築(Na) 商店(Nc) 噱頭(Na)'],大部分 老街 一樣 走走 看看 東西 特色 出來 古蹟 建築 商店 噱頭
1 個月前,4,,,
1 個月前,5,就老街,['老街(Nc)'],老街
1 個月前,5,值得帶小孩來走走,['值得(VH) 小孩(Na) 走走(VA)'],值得 小孩 走走
1 個月前,5,古色古香的建築讓人垂筵的美食熱鬧的老街,['古色古香(VH) 建築(Na) 垂筵(VA) 美食(Na) 熱鬧(VH) 老街(Nc)'],古色古香 建築 垂筵 美食 熱鬧 老街
1 個月前,5,很愛當地人文風情店家老闆都親切還有一些必須吃的小點街邊也有垃圾桶街道一直可以維持乾淨感覺的樣子,['當地(Nc) 人文(Na) 風情(Na) 店家(Na) 老闆(Na) 親切(VH) 一些(Neqa) 垃圾桶(Na) 街道(Na) 維持(VJ) 乾淨(VH) 感覺(Na) 樣子(Na)'],當地 人文 風情 店家 老闆 親切 一些 垃圾桶 街道 維持 乾淨 感覺 樣子
1 個月前,4,,,
1 個月前,4,庶民美術館很棒有濃厚人文氣息也很適合網美拍照景點 ,['庶民(Na) 美術館(Nc) 棒有(VH) 濃厚(VH) 人文(Na) 氣息(Na) 適合(VH) 拍照(VB) 景點(Na)'],庶民 美術館 棒有 濃厚 人文 氣息 適合 拍照 景點
1 個月前,5,,,
1 個月前,5,,,
1 個月前,5,,,
1 個月前,5,,,
1 個月前,5,很有傳統的感覺東西很好吃,['傳統(Na) 感覺(Na) 東西(Na) 好吃(VH)'],傳統 感覺 東西 好吃
1 個月前,5,,,
1 個月前,5,有很多很多吃的東西讓我垂延三尺,['很多(Neqa) 很多(Neqa) 東西(Na) 垂延(VH)'],很多 很多 東西 垂延
1 個月前,1,,,
1 個月前,5,,,
1 個月前,5,,,
1 個月前,5,,,
1 個月前,3,,,
1 個月前,5,,,
1 個月前,5,讚 ,[''],
1 個月前,5,,,
1 個月前,4,,,
1 個月前,5,,,
1 個月前,5,,,
1 個月前,5,,,
1 個月前,5,可帶小孩去逛逛,['小孩(Na) 逛逛(VCL)'],小孩 逛逛
1 個月前,4,,,
1 個月前,4,乾淨整潔,['乾淨(VH) 整潔(VH)'],乾淨 整潔
1 個月前,3,維持的不錯,['維持(VJ) 不錯(VH)'],維持 不錯
1 個月前,5,ㄧ堆老房子,['房子(Na)'],房子
1 個月前,5,好吃好逛,[''],
1 個月前,4,街道整齊建物完整有創意心思的店家不少,['街道(Na) 整齊(VH) 建物(Na) 完整(VH) 創意(Na) 心思(Na) 店家(Na) 不少(VH)'],街道 整齊 建物 完整 創意 心思 店家 不少
1 個月前,5,廟會莊嚴清水祖師護佑,['廟會(Na) 莊嚴(VH) 清水(Na) 祖師(Na) 護佑(VC)'],廟會 莊嚴 清水 祖師 護佑
1 個月前,5,"琳瑯滿目 好多古早味和傳統的文物
親子旅遊的老街",['琳瑯滿目(VH) 好多(Neqa) 古早味(Na) 傳統(VH) 文物(Na) 親子(Na) 旅遊(VA) 老街(Nc)'],琳瑯滿目 好多 古早味 傳統 文物 親子 旅遊 老街
1 個月前,5,,,
1 個月前,5,,,
1 個月前,5,,,
1 個月前,5,"豬血糕老闆和員工超有親切滴
樓上的排骨飯不錯吃但服務生態度有待加強",['豬血糕(Na) 老闆(Na) 員工(Na) 親切(VH) 樓上(Nc) 排骨飯(Na) 不錯(VH) 服務生(Na) 態度(Na) 有待(VK) 加強(VC)'],豬血糕 老闆 員工 親切 樓上 排骨飯 不錯 服務生 態度 有待 加強
1 個月前,5,,,
1 個月前,4,,,
1 個月前,5,假日人山人海,['假日(Nd) 人山人海(VH)'],假日 人山人海
1 個月前,5,,,
1 個月前,5,,,
1 個月前,4,,,
1 個月前,5,歡迎來逛逛順便修趾甲喔,['歡迎(VJ) 逛逛(VCL) 趾甲(Na)'],歡迎 逛逛 趾甲
1 個月前,4,,,
1 個月前,5,吃的很多都不在老街裡面,['很多(Neqa) 老街(Nc) 裡面(Ncd)'],很多 老街 裡面
1 個月前,4,久久會想來走走尤其是祖師廟的情人橋及河岸公園旁走走散步,['走走(VA) 祖師廟(Nc) 情人橋(Nc) 河岸(Nc) 公園(Nc) 走走(VA) 散步(VA)'],走走 祖師廟 情人橋 河岸 公園 走走 散步
1 個月前,5,"有很多餐廳小吃可以選擇也有很多特色小店可以逛逛也有讓大人小孩都玩的很開心的套圈圈旁邊還有可以散步的步道吃飽了來走走消化一下再回家吧
只不過假日人潮很多停車也不是太方便建議停遠一點再步行過來",['很多(Neqa) 餐廳(Nc) 小吃(Na) 選擇(VC) 很多(Neqa) 特色(Na) 小店(Na) 逛逛(VCL) 大人(Na) 小孩(Na) 開心(VH) 套圈圈(Na) 旁邊(Ncd) 散步(VA) 步道(Na) 吃飽(VH) 走走(VA) 消化(VC) 一下(Nd) 回家(VA) 假日(Nd) 人潮(Na) 很多(Neqa) 停車(VHC) 方便(VH) 建議(VE) 一點(Neqa) 步行(VA) 過來(VA)'],很多 餐廳 小吃 選擇 很多 特色 小店 逛逛 大人 小孩 開心 套圈圈 旁邊 散步 步道 吃飽 走走 消化 一下 回家 假日 人潮 很多 停車 方便 建議 一點 步行 過來
1 個月前,4,,,
1 個月前,5,,,
1 個月前,5,閒暇時逛逛老街也很不錯,['閒暇(Na) 逛逛(VCL) 老街(Nc) 不錯(VH)'],閒暇 逛逛 老街 不錯
1 個月前,5,文藝氣息,['文藝(Na) 氣息(Na)'],文藝 氣息
1 個月前,5,,,
1 個月前,5,散步好去處,['散步(VA)'],散步
1 個月前,4,,,
1 個月前,5,,,
1 個月前,5,,,
1 個月前,5,有療癒感,['療癒感(Na)'],療癒感
1 個月前,5,,,
1 個月前,5,非常有吸引力的地區有商店和美食滿足大多數人的興趣有吸引力的寺廟來過這裡幾次會繼續回來,['吸引力(Na) 地區(Nc) 商店(Nc) 美食(Na) 滿足(VHC) 大多數(Neqa) 興趣(Na) 吸引力(Na) 寺廟(Nc) 來過(VC) 這裡(Ncd) 繼續(VF) 回來(VA)'],吸引力 地區 商店 美食 滿足 大多數 興趣 吸引力 寺廟 來過 這裡 繼續 回來
1 個月前,5,金牛角聖地,['金牛角(Nc) 聖地(Nc)'],金牛角 聖地
1 個月前,5,,,
1 個月前,4,久久來一次都覺得舒服有時還能買到不錯的東西,['覺得(VK) 舒服(VH) 買到(VC) 不錯(VH) 東西(Na)'],覺得 舒服 買到 不錯 東西
1 個月前,4,,,
1 個月前,5,很好逛很多的古早味小吃攤商還有古童玩真的很適合親子同行,['好逛(VH) 很多(Neqa) 古早味(Na) 小吃(Na) 攤商(Na) 童玩(Na) 適合(VH) 親子(Na) 同行(VA)'],好逛 很多 古早味 小吃 攤商 童玩 適合 親子 同行
1 個月前,5,,,
1 個月前,4,,,
1 個月前,5,,,
1 個月前,3,攤販店家沒有管理好容易擁塞,['攤販(Na) 店家(Na) 管理好(VC) 容易(VH) 擁塞(VH)'],攤販 店家 管理好 容易 擁塞
1 個月前,4,,,
1 個月前,5,平日的老街沒有人擠人可以慢慢看商品逛起來很舒服,['平日(Nd) 老街(Nc) 沒有(VJ) 慢慢(VH) 商品(Na) 舒服(VH)'],平日 老街 沒有 慢慢 商品 舒服
1 個月前,3,,,
1 個月前,3,普通老街有經過整理,['普通(VH) 老街(Nc) 經過(VCL) 整理(VC)'],普通 老街 經過 整理
1 個月前,5,,,
1 個月前,3,有空可以逛逛走走看看不同的老街,['有空(VH) 逛逛(VCL) 走走(VA) 看看(VC) 不同(VH) 老街(Nc)'],有空 逛逛 走走 看看 不同 老街
1 個月前,4,,,
1 個月前,3,老街的感覺不錯喔但小吃都偏貴了,['老街(Nc) 感覺(Na) 不錯(VH) 小吃(Na)'],老街 感覺 不錯 小吃
1 個月前,3,沒有以前熱鬧了,['沒有(VJ) 以前(Nd) 熱鬧(VH)'],沒有 以前 熱鬧
1 個月前,4,離上次來三峽老街也有十年再來時感覺整體規劃更完善附近古宅也陸續修繕讓小鎮街景更加溫馨熱鬧綿延的商店街精緻的三層洋樓幽謐的宅第吃的用的琳琅滿目來過還想再來上次在大溪老街沒拍到延伸的街屋場景這次幸運在三峽實現令我欣喜,['三峽(Nc) 老街(Nc) 感覺(VK) 整體(Na) 規劃(Na) 完善(VH) 附近(Nc) 古宅(Na) 修繕(VC) 小鎮(Nc) 街景(Na) 溫馨(VH) 熱鬧(VH) 綿延(VJ) 商店街(Nc) 精緻(VH) 洋樓(Na) 幽謐(VH) 宅第(Na) 琳琅滿目(VH) 來過(VC) 大溪(Nc) 老街(Nc) 拍到(VC) 延伸(VH) 街屋(Na) 場景(Na) 幸運(VH) 三峽(Nc) 實現(VC) 欣喜(VH)'],三峽 老街 感覺 整體 規劃 完善 附近 古宅 修繕 小鎮 街景 溫馨 熱鬧 綿延 商店街 精緻 洋樓 幽謐 宅第 琳琅滿目 來過 大溪 老街 拍到 延伸 街屋 場景 幸運 三峽 實現 欣喜
1 個月前,3,散步的好地方但施工太多不是很方便,['散步(VA) 地方(Na) 施工(VA) 太多(VH) 方便(VH)'],散步 地方 施工 太多 方便
1 個月前,5,,,
1 個月前,5,很多古早味的小吃,['很多(Neqa) 古早味(Na) 小吃(Na)'],很多 古早味 小吃
1 個月前,4,,,
1 個月前,4,,,
1 個月前,5,,,
1 個月前,4,,,
1 個月前,5,,,
1 個月前,5,,,
1 個月前,4,,,
1 個月前,4,"平日去逛店家很早打洋人也少
我比較喜歡不是假去杏仁茶還可以
有老店的景點",['平日(Nd) 店家(Na) 打洋人(VA) 喜歡(VK) 杏仁茶(Na) 老店(Nc) 景點(Na)'],平日 店家 打洋人 喜歡 杏仁茶 老店 景點
1 個月前,3,沒特色,['特色(Na)'],特色
1 個月前,5,這裡比較偏逛街吃東西的地方沿路上都有垃圾桶可以丟可以買各式各樣的金牛角來吃還真不知道哪間才是王道,['這裡(Ncd) 逛街(VA) 東西(Na) 地方(Na) 垃圾桶(Na) 金牛角(Na) 知道(VK) 王道(Na)'],這裡 逛街 東西 地方 垃圾桶 金牛角 知道 王道
1 個月前,4,,,
1 個月前,5,,,
1 個月前,3,,,
1 個月前,5,非常清潔車輛很少很舒服,['清潔(VH) 車輛(Na) 舒服(VH)'],清潔 車輛 舒服
1 個月前,4,"吃的東西好多
慢慢逛很舒服 ",['東西(Na) 好多(Neqa) 慢慢(VH) 舒服(VH)'],東西 好多 慢慢 舒服
1 個月前,4,好多年沒有去了跟以前比較現在乾淨整齊很多唯有停車真的不方便啊,['好多(Neqa) 以前(Nd) 比較(VC) 現在(Nd) 乾淨(VH) 整齊(VH) 很多(Neqa) 停車(VA) 方便(VH)'],好多 以前 比較 現在 乾淨 整齊 很多 停車 方便
1 個月前,5,,,
1 個月前,4,乾淨的老街很好逛東西很多很好吃,['乾淨(VH) 老街(Nc) 東西(Na) 很多(Neqa) 好吃(VH)'],乾淨 老街 東西 很多 好吃
1 個月前,5,,,
1 個月前,5,,,
1 個月前,5,就是老街 ,['老街(Nc)'],老街
1 個月前,5,,,
1 個月前,3,已完全商業化的老街視乎是全台老街樣貌沒個差異性都不大三峽這邊比較特別的是祖師廟和金牛角來此祖師廟參拜及欣賞祂的建築應是必須的,['商業化(VHC) 老街(Nc) 視乎(VC) 老街(Nc) 樣貌(Na) 差異性(Na) 三峽(Nc) 這邊(Ncd) 特別(VH) 祖師廟(Nc) 金牛角(Nc) 祖師廟(Nc) 參拜(VC) 欣賞(VJ) 建築(Na) 必須(VH)'],商業化 老街 視乎 老街 樣貌 差異性 三峽 這邊 特別 祖師廟 金牛角 祖師廟 參拜 欣賞 建築 必須
1 個月前,4,,,
1 個月前,5,假日人潮多 開車前往不好停車,['假日(Nd) 人潮(Na) 開車(VA) 前往(VCL) 停車(VA)'],假日 人潮 開車 前往 停車
1 個月前,4,,,
1 個月前,4,假日非常適合全家去玩的地方,['假日(Nd) 適合(VH) 地方(Na)'],假日 適合 地方
1 個月前,4,,,
1 個月前,4,,,
1 個月前,4,,,
1 個月前,5,老氣氛老氛圍清水伴祖師福,['氣氛(Na) 氛圍(Na) 清水(Nc) 祖師福(Na)'],氣氛 氛圍 清水 祖師福
1 個月前,5,,,
1 個月前,5,,,
1 個月前,3,雖然有日韓等外國觀光客去逛但對國人來說沒什麼特色就一般的老街公廁真的有點不敢領教,['外國(Nc) 觀光客(Na) 國人(Na) 特色(Na) 老街(Nc) 公廁(Nc) 領教(VJ)'],外國 觀光客 國人 特色 老街 公廁 領教
1 個月前,4,停車場不足多元化,['停車場(Nc) 不足(VH) 多元化(VHC)'],停車場 不足 多元化
1 個月前,5,,,
1 個月前,4,,,
1 個月前,5,,,
1 個月前,3,,,
1 個月前,4,,,
1 個月前,5,好吃的熱翻天一條街,['好吃(VH) 翻天(VH)'],好吃 翻天
1 個月前,5,,,
1 個月前,3,好像越來越沒特色的老街如果少一些同性質的商品多點特色的在地商品應該會更好,['特色(Na) 老街(Nc) 一些(Neqa) 性質(Na) 商品(Na) 多點(Neqa) 特色(Na) 商品(Na)'],特色 老街 一些 性質 商品 多點 特色 商品
1 個月前,5,"與深坑老街極像
餐廳都排隊超長
適合在其他地方吃完後再去逛
喜歡老街風格可以去",['深坑(Nc) 老街(Nc) 餐廳(Nc) 排隊(VA) 超長(VH) 適合(VH) 其他(Neqa) 地方(Na) 吃完(VC) 喜歡(VK) 老街(Nc) 風格(Na)'],深坑 老街 餐廳 排隊 超長 適合 其他 地方 吃完 喜歡 老街 風格
1 個月前,5,復古的建築物 ,['復古(VHC) 建築物(Na)'],復古 建築物
1 個月前,4,,,
1 個月前,3,,,
1 個月前,5,空氣好,['空氣(Na)'],空氣
1 個月前,5,,,
1 個月前,4,沒有到很大可以連鶯歌老街一起一併逛,['鶯歌(Nc) 老街(Nc)'],鶯歌 老街
1 個月前,5,週六來走走逛逛人潮不少也不至於太擁擠可以去走吊橋 ,['週六(Nd) 走走(VA) 逛逛(VCL) 人潮(Na) 不少(VH) 擁擠(VH) 吊橋(Na)'],週六 走走 逛逛 人潮 不少 擁擠 吊橋
1 個月前,5,,,
1 個月前,4,,,
1 個月前,5,是吃吃喝喝的好地方,['吃吃喝喝(VC) 地方(Na)'],吃吃喝喝 地方
1 個月前,5,老街修的非常的典雅很有時代完美的氣氛 ,['老街(Nc) 典雅(VH) 時代(Na) 完美(VH) 氣氛(Na)'],老街 典雅 時代 完美 氣氛
1 個月前,5,東西好吃 ,['東西(Na) 好吃(VH)'],東西 好吃
1 個月前,5,假日來超多人 牛角麵包都排好久 ,['假日(Nd) 超多(VH) 麵包(Na)'],假日 超多 麵包
1 個月前,5,很好逛,[''],
1 個月前,4,人潮眾多停車還算可以,['人潮(Na) 眾多(VH) 停車(VA) 可以(VH)'],人潮 眾多 停車 可以
1 個月前,5,,,
1 個月前,4,"人車分道
金牛角特色好吃",['分道(VC) 金牛角(Nc) 特色(Na) 好吃(VH)'],分道 金牛角 特色 好吃
1 個月前,5,,,
1 個月前,3,,,
1 個月前,5,東西好吃金牛角豬血糕豆花都好吃,['東西(Na) 好吃(VH) 金牛角(Na) 豬血糕(Na) 豆花(Na) 好吃(VH)'],東西 好吃 金牛角 豬血糕 豆花 好吃
1 個月前,5,,,
1 個月前,4,,,
1 個月前,5,(θθ),[''],
1 個月前,5,,,
1 個月前,5,很有老街的感覺,['老街(Nc) 感覺(Na)'],老街 感覺
1 個月前,5,,,
1 個月前,4,跟每個地方老街都差不多缺乏地區特色,['地方(Na) 老街(Nc) 缺乏(VJ) 地區(Nc) 特色(Na)'],地方 老街 缺乏 地區 特色
1 個月前,5,,,
1 個月前,5,,,
1 個月前,1,,,
1 個月前,5,,,
1 個月前,4,市場内有好吃的客家菜包傳統碗餻最有名金牛角麵包,['市場(Nc) 好吃(VH) 客家(Na) 菜包(Na) 傳統(VH) 有名(VH) 金牛角(Na) 麵包(Na)'],市場 好吃 客家 菜包 傳統 有名 金牛角 麵包
1 個月前,5,,,
1 個月前,5,棒,[''],
1 個月前,5,東西便宜路面大多平緩,['東西(Na) 便宜(VH) 路面(Nc) 大多(Neqa) 平緩(VH)'],東西 便宜 路面 大多 平緩
1 個月前,5,建築文物就是那麼優雅美麗完完全全展現出歲月的痕跡現今社會一直突飛猛進的在改變文物能夠好好的保存下來也是件不容易的事情,['建築(Na) 文物(Na) 優雅(VH) 美麗(VH) 展現出(VJ) 歲月(Na) 痕跡(Na) 現今(Nd) 社會(Na) 突飛猛進(VH) 改變(VC) 文物(Na) 保存下來(VB) 容易(VH) 事情(Na)'],建築 文物 優雅 美麗 展現出 歲月 痕跡 現今 社會 突飛猛進 改變 文物 保存下來 容易 事情
1 個月前,4,牛角麵包好吃 ,['牛角(Na) 麵包(Na) 好吃(VH)'],牛角 麵包 好吃
1 個月前,5,"一個大家都在買金牛角的地方
我也買了..",['金牛角(Na) 地方(Na)'],金牛角 地方
1 個月前,2,,,
1 個月前,5,,,
1 個月前,5,假日難停車,['假日(Nd) 停車(VA)'],假日 停車
1 個月前,5,,,
1 個月前,4,發現很多記憶中的味道食品而且價格親民,['發現(VE) 很多(Neqa) 記憶(Na) 味道(Na) 食品(Na) 價格(Na) 親民(VH)'],發現 很多 記憶 味道 食品 價格 親民
1 個月前,3,與其他老街無明顯不同看不到三峽特色若以純商業觀光景點來說推廣得還算不錯,['其他(Neqa) 老街(Nc) 明顯(VH) 不同(VH) 三峽(Nc) 特色(Na) 商業(Na) 觀光(VA) 景點(Na) 推廣(VC) 不錯(VH)'],其他 老街 明顯 不同 三峽 特色 商業 觀光 景點 推廣 不錯
1 個月前,3,Ctrl+C Ctrl+V,[''],
1 個月前,5,巴洛克式的建築風格有著傳統小吃與附近其他景點如三峽長福巖逛街可買個金牛角邊走邊吃 ,['建築(Na) 風格(Na) 傳統(VH) 小吃(Na) 附近(Nc) 其他(Neqa) 景點(Na) 三峽(Nc) 長福巖(Nc) 逛街(VA) 金牛角(Nc)'],建築 風格 傳統 小吃 附近 其他 景點 三峽 長福巖 逛街 金牛角
1 個月前,5,平日很適合來逛街 挖寶,['平日(Nd) 適合(VH) 逛街(VA) 挖寶(VC)'],平日 適合 逛街 挖寶
1 個月前,5,比一些老街還要好逛且保有以前的建築,['一些(Neqa) 老街(Nc) 保有(VJ) 以前(Nd) 建築(Na)'],一些 老街 保有 以前 建築
1 個月前,5,,,
1 個月前,5,古色古香的建築吃喝玩樂樣樣有交通方便處處通,['古色古香(VH) 建築(Na) 吃喝玩樂(VA) 樣樣(Neqa) 交通(Na) 方便(VH)'],古色古香 建築 吃喝玩樂 樣樣 交通 方便
1 個月前,4,,,
1 個月前,3,,,
1 個月前,5,晚上和白天有不一樣的紛圍,['晚上(Nd) 白天(Nd) 一樣(VH)'],晚上 白天 一樣
1 個月前,5,,,
1 個月前,5,,,
1 個月前,4,,,
1 個月前,5,,,
1 個月前,5,廁所只有廟有用餐商家也不見得提供阿娥,['廁所(Nc) 用餐(VA) 商家(Na) 提供(VD)'],廁所 用餐 商家 提供
1 個月前,4,,,
1 個月前,1,,,
1 個月前,5,老街整齊乾淨販售的東西也有特色不同於其他老街.,['老街(Nc) 整齊(VH) 乾淨(VH) 販售(VD) 東西(Na) 特色(Na) 不同於(VJ) 其他(Neqa) 老街(Nc)'],老街 整齊 乾淨 販售 東西 特色 不同於 其他 老街
1 個月前,5,人文古蹟美食小吃河岸風光,['人文(Na) 古蹟(Na) 美食(Na) 小吃(Na) 河岸(Nc) 風光(Na)'],人文 古蹟 美食 小吃 河岸 風光
1 個月前,5,,,
1 個月前,5,,,
1 個月前,3,,,
1 個月前,5,讚,[''],
1 個月前,5,,,
1 個月前,4,很熱鬧蠻好逛的逛累了還能去公園泡腳,['熱鬧(VH) 好逛(VH) 逛累(VC) 公園(Nc) 泡腳(VA)'],熱鬧 好逛 逛累 公園 泡腳
1 個月前,5,,,
1 個月前,5,沒有太多重複的店家 可以慢慢逛,['沒有(VJ) 太多(Neqa) 重複(VC) 店家(Na) 慢慢(VH)'],沒有 太多 重複 店家 慢慢
1 個月前,4,,,
1 個月前,4,每次來都會買金牛角回去吃,['金牛角(Na) 回去(VA)'],金牛角 回去
1 個月前,5,,,
1 個月前,3,,,
1 個月前,5,,,
1 個月前,5,很好的地方,['地方(Na)'],地方
1 個月前,5,,,
1 個月前,5,人多 好吃東西也多,['東西(Na)'],東西
1 個月前,4,,,
1 個月前,4,"有很多牛角麵包店
很多店鋪跟大溪老街差不多",['很多(Neqa) 牛角(Na) 麵包店(Nc) 很多(Neqa) 店鋪(Na) 大溪(Nc) 老街(Nc)'],很多 牛角 麵包店 很多 店鋪 大溪 老街
1 個月前,5,,,
1 個月前,5,,,
1 個月前,5,我真的很喜歡這條街晚上走來走去感覺很溫暖看起來很復古有很多美味的街頭小吃這是一個非常好的地方必須和你的周五和家人一起去我喜歡它,['喜歡(VK) 晚上(Nd) 走來走去(VA) 感覺(VK) 溫暖(VHC) 復古(VH) 很多(Neqa) 美味(VH) 街頭(Nc) 小吃(Na) 地方(Na) 周五(Nd) 家人(Na) 喜歡(VK)'],喜歡 晚上 走來走去 感覺 溫暖 復古 很多 美味 街頭 小吃 地方 周五 家人 喜歡
1 個月前,5,,,
1 個月前,5,,,
1 個月前,4,,,
1 個月前,4,平日去的有開的店不多不過老街古色古香氣氛蠻好,['平日(Nd) 老街(Nc) 古色古香(VH) 氣氛(Na)'],平日 老街 古色古香 氣氛
1 個月前,3,歷史的味道,['歷史(Na) 味道(Na)'],歷史 味道
1 個月前,4,雲萃茶作值得推薦,['值得(VH) 推薦(VC)'],值得 推薦
1 個月前,3,食衣住行通通有,['食衣住行(Na)'],食衣住行
1 個月前,4,,,
1 個月前,5,好吃好玩老街有清末民初的感覺,['好玩(VH) 老街(Nc) 清末(Nd) 民初(Nd) 感覺(Na)'],好玩 老街 清末 民初 感覺
1 個月前,4,,,
1 個月前,4,,,
1 個月前,5,,,
1 個月前,5,有街頭表演銅板美食經濟實惠又好吃,['街頭(Nc) 表演(VC) 銅板(Na) 美食(Na) 經濟(Na) 實惠(VH) 好吃(VH)'],街頭 表演 銅板 美食 經濟 實惠 好吃
1 個月前,3,,,
1 個月前,4,,,
1 個月前,5,,,
1 個月前,3,人太多排隊太常,['太多(VH) 排隊(VA)'],太多 排隊
1 個月前,5,晚上別有一番風味,['晚上(Nd) 風味(Na)'],晚上 風味
1 個月前,4,熱鬧乾淨懷舊,['熱鬧(VH) 乾淨(VH) 懷舊(VH)'],熱鬧 乾淨 懷舊
1 個月前,4,,,
1 個月前,5,三峽老街很有特色豬血糕米粉湯金牛角好多都是排隊美食跟著人潮選擇不會踩雷,['三峽(Nc) 老街(Nc) 特色(Na) 豬血糕(Na) 米粉湯(Na) 金牛角(Na) 好多(Neqa) 排隊(VA) 美食(Na) 人潮(Na) 選擇(VC) 踩雷(VA)'],三峽 老街 特色 豬血糕 米粉湯 金牛角 好多 排隊 美食 人潮 選擇 踩雷
1 個月前,5,好吃好逛有特色的景點,['特色(Na) 景點(Na)'],特色 景點
1 個月前,5,,,
1 個月前,5,,,
1 個月前,4,,,
1 個月前,3,老街內人潮多但不擁擠老街外交通紊亂行人與汽機車爭道,['老街(Nc) 人潮(Na) 擁擠(VH) 老街(Nc) 交通(Na) 紊亂(VH) 行人(Na) 汽機車(Na) 爭道(VC)'],老街 人潮 擁擠 老街 交通 紊亂 行人 汽機車 爭道
1 個月前,5,,,
1 個月前,5,,,
